ProductId,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Currency,Direct linking commission rate (%),Estimated direct linking commission,Indirect linking commission rate (%),Estimated indirect linking commission,Sales180Day,Positive Feedback,Promotion Url,Code Name,Code Start Time,Code End Time,Code Value,Code Quantity,Code Minimum Spend
1005007008679487,https://ae-pic-a1.aliexpress-media.com/kf/S678865c993af4e2aa2cdd6b12f2ad818I.jpg,,T9 Vintage USB Hair Clipper Professional Trimmer Cordless Haircut Machine Shaver Rechargeable Hair Trimmer Adjustable Barber,USD 4.01,USD 1.37,66%,USD,7.0,USD 0.10,7.0,USD 0.10,558,82.7%,https://s.click.aliexpress.com/e/_c314pG7p,,,,,,
1005009487864858,https://ae-pic-a1.aliexpress-media.com/kf/Sfda34dfd90d942a493246ea67234f5cek.jpeg,,"Professional Men's Hair Trimmer with LED Display, Rechargeable Lithium Battery USB Charging Wireless Trimmer Suitable for Trimmi",USD 24.89,USD 11.70,53%,USD,7.0,USD 0.82,7.0,USD 0.82,96,93.5%,https://s.click.aliexpress.com/e/_c2RfapL5,,,,,,
1005009050460655,https://ae-pic-a1.aliexpress-media.com/kf/S18621ff5db784e87996f283d00bba2374.jpg,,LISI Washable Portable Manual Nose Hair Trimmer for Men & Women Waterproof Stainless Steel Ear Hair Trimmer with Cleaning Brush,USD 4.09,USD 1.84,55%,USD,7.0,USD 0.13,7.0,USD 0.13,14582,89.5%,https://s.click.aliexpress.com/e/_c4szDQob,,,,,,
1005005137880929,https://ae-pic-a1.aliexpress-media.com/kf/S307fcb9e6fab4ddc835ee5bc81ea4c0bP.jpg,,Original Xiaomi MIJIA Sonic Electric Toothbrush Head T300 T500 T500C  Replacement Toothbrush Heads,USD 47.75,USD 16.71,65%,USD,7.0,USD 1.17,7.0,USD 1.17,274,96.2%,https://s.click.aliexpress.com/e/_c3ZmHuAB,,,,,,
1005009383074192,https://ae-pic-a1.aliexpress-media.com/kf/Sf321a4db4e98467a964c317d67fd1d4bz.jpg,,Compatible For ( Xiaomi Robot Vacuum S40C / E101 ) Spare Parts Accessories Kits Main Side brush HEPA Filter Mop Cloth,USD 4.21,USD 4.21,0%,USD,7.0,USD 0.29,7.0,USD 0.29,328,96.6%,https://s.click.aliexpress.com/e/_c4mz3fxV,,,,,,
1005008818359880,https://ae-pic-a1.aliexpress-media.com/kf/S1c80e869843444d0987d36585de219a8O.jpg,,9000Pa Wireless Car Vacuum Cleaner USB Charging 1200mAh Portable Cleaning Appliance Mini Wet and Dry Vacuum Cleaner Household,USD 11.68,USD 5.49,53%,USD,7.0,USD 0.38,7.0,USD 0.38,3017,82.2%,https://s.click.aliexpress.com/e/_c2Rb8uk7,,,,,,
1005007430221939,https://ae-pic-a1.aliexpress-media.com/kf/S5572ab30a7874423b547dd389a8bfb542.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/249875698/p/1/e/6/t/10301/1100203053037.mp4,Kemei Rechargeable Women Epilator Electric Facial Body Hair Remover Bikini Trimmer Rotary Female Epilator For Face Leg With,USD 34.88,USD 12.55,64%,USD,7.0,USD 0.88,7.0,USD 0.88,681,93.6%,https://s.click.aliexpress.com/e/_c4tJ4VEj,,,,,,
1005006449610303,https://ae-pic-a1.aliexpress-media.com/kf/S80fd08dadb524d6ea527f606a4d3d410P.jpg,,HDMI-compatible to VGA Adapter Digital Analog HDMI-compatible Male To Famale VGA Cable Converter For PC Laptop Tablet HDTV,USD 5.99,USD 2.10,65%,USD,7.0,USD 0.15,7.0,USD 0.15,4869,94.6%,https://s.click.aliexpress.com/e/_c4nhs9fN,,,,,,
1005009703153865,https://ae-pic-a1.aliexpress-media.com/kf/Sceb3954f46d047cb96275e60ec9a1306C.jpg,,Kemei KM-6630 6631 6632 trimmer for men Nose and ear trimmer Rechargeable Trimmer For Hair Beard Nose And Ear Cleaner Grooming,USD 15.78,USD 7.26,54%,USD,7.0,USD 0.51,7.0,USD 0.51,1739,88.8%,https://s.click.aliexpress.com/e/_c4KcjJw3,,,,,,
1005009397951544,https://ae-pic-a1.aliexpress-media.com/kf/S2ff05eabd00a445c847282b86abe0939I.jpg,,Anti-Direct Blowing Air Conditioning Wind Deflector Wall-Mounted Outlet Baffle Hanging Conditioning Guide Cover,USD 14.64,USD 7.03,52%,USD,7.0,USD 0.49,7.0,USD 0.49,7448,93.5%,https://s.click.aliexpress.com/e/_c3vnbyUb,,,,,,
